Fp1 Fz F3 F7 FC5 FC1 C3 T7 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 CP6 CP2 FCz C4 T8 FC6 FC2 F4 F8 Fp2 AF7 AF3 Fpz F1 F5 FT7 FC3 C1 C5 CP3 CPz P1 P5 PO7 PO3 POz PO4 PO8 P6 P2 CP4 C6 C2 FC4 FT8 F6 F2 AF4 AF8 Cz AFz
3.6561 1.5569 6.3710 19.2895 7.7201 2.6856 1.1642 1.1160 0.6019 0.6873 0.6778 0.7542 2.1585 1.4925 1.2275 0.6615 0.6767 0.9399 0.6345 0.6366 1.2110 0.7223 1.5103 1.2965 0.8522 1.4597 15.7405 6.3571 29.5366 13.6657 23.5995 2.1798 37.9109 3.4732 0.7402 0.8336 0.7557 0.6588 0.9224 0.6453 0.8820 1.7228 1.7670 1.5097 0.8953 1.0435 0.6963 0.5981 0.8175 1.5336 0.5853 0.8026 1.8012 4.4043 1.0766 2.0980 11.8624 1.0277 1.5033
39.0737 14.9669 60.2294 137.8389 62.1108 24.3194 10.4723 15.3102 12.5759 6.7299 7.4195 7.8066 20.2960 14.6161 15.7754 8.1192 7.3830 11.7984 6.9197 5.8127 13.8986 8.1401 16.7610 12.3112 9.6936 12.8758 113.7841 59.6310 230.9170 125.6562 170.1399 16.9931 298.6007 30.1292 7.1823 8.8839 12.6518 6.1724 8.9486 7.0484 8.5636 17.5158 18.2120 14.7754 11.2712 12.3704 8.7049 5.8550 9.2613 14.4681 6.3653 8.7440 18.1011 31.9665 10.6072 29.4263 89.6098 11.1939 16.4017
709.0571 296.5314 485.6347 836.4838 394.8051 308.6471 178.6769 369.7810 203.3997 192.6197 213.9509 204.2037 255.1520 427.4889 385.0316 205.6768 213.6137 286.6263 179.9486 164.5340 399.6131 194.4396 452.8467 266.6034 267.3698 418.8432 578.7127 755.6619 921.1544 800.6736 1119.0283 317.6745 1167.3622 461.4791 174.7423 220.6098 260.0503 170.8710 267.7540 187.8830 237.9959 398.7643 518.2744 449.3210 335.5060 358.1811 241.3821 164.4987 226.8106 312.8142 166.6987 215.3655 470.1326 408.7748 305.3357 627.8643 593.7615 318.1273 378.2599
1753.6992 724.2260 1033.4104 1226.7975 816.9157 665.5653 434.9293 985.1533 368.3037 565.0482 538.9714 531.6530 554.4164 950.2368 735.7334 400.3757 562.8732 704.1738 432.7230 414.0753 942.5750 497.8318 1311.9261 667.2261 629.8354 1270.1023 860.3618 1614.0405 1360.1260 1522.8622 1781.2842 739.7092 1288.2490 1494.9581 439.1203 599.9857 575.5637 453.3939 731.3765 506.9283 592.9315 928.8154 1203.2325 1055.3621 663.3110 823.2622 601.9615 442.2431 521.0854 886.9850 388.3252 537.2249 1573.8789 1131.6366 818.9733 1496.7930 1179.3569 823.4688 880.7728
1513.8722 752.0135 958.7401 1095.0670 647.5048 577.4685 433.1514 731.3484 361.8155 578.4893 519.7936 484.8367 476.3336 656.0242 515.0172 349.6578 509.5148 625.3380 427.8793 422.4894 852.7749 497.2333 878.8149 625.7697 590.9343 1275.0973 954.8276 1413.0503 1222.0183 1283.4528 1282.2634 764.9889 985.3440 1162.8500 435.4794 495.5222 482.4525 450.3547 810.7868 492.5135 514.5659 694.3909 870.3037 788.6687 590.9277 692.7816 542.8282 402.3871 507.3169 698.3392 335.2299 524.9531 1212.9314 1217.3754 878.2960 1480.0541 1123.1672 714.9190 801.9258
1110.9471 538.7809 796.1015 647.0115 411.3745 430.3350 327.8596 437.0681 235.3182 490.3325 399.0223 357.3237 303.9785 391.8978 310.1401 231.4890 348.6646 381.0464 271.2357 368.4612 607.4174 350.2880 476.5574 444.7650 428.3182 949.8376 701.4965 1000.5602 897.5191 977.7249 879.0916 633.2506 719.4295 589.9607 343.3842 371.2561 319.6148 334.8594 701.9032 384.0406 342.8332 439.8680 539.3966 473.3195 402.9437 446.5094 344.4185 312.3975 354.8109 423.5572 264.0717 389.2176 689.7967 966.6345 627.6290 1070.6250 818.5880 550.7686 598.8610
741.3596 413.6870 527.8614 373.7666 282.7282 328.1934 227.8121 276.4063 158.8536 332.3072 267.9601 250.1098 188.8541 270.3418 210.7611 143.5951 206.3826 231.1814 185.8261 249.8909 483.2693 239.1166 312.9756 316.0797 352.3770 598.1675 464.5703 571.2245 586.1933 599.6408 521.8469 444.5506 469.3786 335.9844 258.3651 269.3992 225.5706 225.4836 467.6697 262.9870 222.8724 280.3079 380.6608 329.8136 248.6564 262.3844 203.9714 202.6681 225.8985 284.6724 200.3517 283.8304 464.7382 614.0640 454.0173 634.2844 480.3194 390.3795 350.0313
511.0026 314.2281 400.9785 268.9140 205.1576 255.7701 160.4838 193.9143 117.6570 206.2872 174.4565 155.2732 131.6135 183.6620 153.1837 107.6189 140.2006 162.4553 128.8411 171.2258 375.5949 169.1162 207.8100 211.5377 270.4493 438.6228 316.9260 394.0950 426.8537 421.2576 358.9436 347.9337 348.2884 226.0047 195.3598 187.0225 165.2441 146.4856 308.1038 160.0115 149.4656 185.6743 250.8831 231.5166 184.6450 184.7440 146.0445 137.0145 155.4570 197.7687 144.9852 198.7176 300.8910 431.1544 347.3390 449.0175 327.4264 281.3967 255.0454
363.3467 239.1667 298.8989 190.7207 152.7364 205.7686 114.6686 147.5312 86.0949 139.2573 118.4670 111.3476 95.8821 134.4684 113.2706 77.0215 104.1720 117.1629 98.5278 121.0433 295.2155 131.7049 153.6698 159.7013 213.5068 324.0413 225.5313 266.1331 297.3435 304.2834 261.2280 263.8905 249.8719 168.8046 152.0881 139.0864 125.3941 103.6299 202.3943 107.1888 108.3059 136.3184 183.7543 167.9025 134.5372 129.1366 105.5122 99.8622 118.0043 151.9794 110.6144 160.2177 203.2782 319.1448 256.2248 308.4842 242.6389 198.9756 176.4872
280.4705 200.9138 226.4660 157.3744 118.5083 174.1133 95.0617 111.3287 65.5288 103.9220 79.6447 79.7140 73.8621 103.8585 90.0393 61.7727 80.5470 91.1597 77.6495 89.0639 251.2606 107.4049 119.9846 126.5959 179.8493 245.4367 166.7861 206.5536 232.8676 229.2938 195.8050 214.1512 193.5708 132.6530 121.5394 114.9188 94.6735 82.9100 146.5324 71.9207 81.0617 104.0427 136.9138 126.6540 104.8551 102.8322 82.5549 69.8432 89.2438 131.4817 93.4837 129.4766 150.8887 232.9165 205.9536 242.0939 178.9167 159.6035 137.1916
