Fp1 Fz F3 F7 FC5 FC1 C3 T7 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 CP6 CP2 FCz C4 T8 FC6 FC2 F4 F8 Fp2 AF7 AF3 Fpz F1 F5 FT7 FC3 C1 C5 CP3 CPz P1 P5 PO7 PO3 POz PO4 PO8 P6 P2 CP4 C6 C2 FC4 FT8 F6 F2 AF4 AF8 Cz AFz
19.2013 13.1762 5.8347 25.9760 20.0498 17.3055 7.1038 14.6641 3.7813 18.8165 2.9204 34.5042 8.1698 14.1355 60.6365 30.6152 2.3803 3.5786 2.0832 7.3025 2.2016 2.0044 3.3612 6.6821 12.5407 8.4620 16.1245 22.3247 24.5443 11.9586 9.0530 7.5239 21.2681 14.0578 3.3634 39.6639 1.9741 4.8128 8.0289 7.7724 21.7101 22.4442 25.4366 75.4875 27.5261 5.1782 2.7904 2.6220 3.9260 10.4341 9.7815 2.4520 12.3280 10.8420 3.5672 6.9838 6.4639 1.6933 6.3865
110.1980 77.9795 53.0846 255.4897 150.1976 127.1675 50.3140 143.9588 38.6299 142.7220 27.1055 248.8372 89.2442 158.1972 387.4952 200.5021 31.7039 44.6960 33.7480 46.7106 29.0097 24.3308 53.2727 63.9472 88.0377 99.1198 166.7231 202.4078 172.0289 81.0591 122.7839 58.9507 163.1991 160.3096 30.9932 231.4762 22.4799 56.3860 55.5381 52.1505 170.3749 189.6428 229.2247 417.1396 185.8435 47.8854 42.5900 26.6970 42.1359 90.9260 60.7303 18.8473 124.8025 144.3607 39.8238 66.8404 53.8836 21.1548 59.6339
1064.9620 645.6253 446.2498 1562.9187 817.9017 708.8859 440.8137 1355.2229 453.6213 1001.5842 438.9700 1064.1310 936.9438 1485.4275 2387.8794 1470.3179 498.4172 794.1685 524.1730 391.2357 617.1635 396.0983 865.4528 618.6545 864.8749 1171.5088 922.5613 1297.0273 1063.4564 620.7067 1201.6902 548.9091 876.4963 1391.7144 257.8566 951.7093 319.8303 458.6958 563.7263 436.3718 1093.9720 1629.0038 2047.2629 2267.5625 1562.3790 730.0906 692.2236 359.5704 550.5400 605.3782 438.2602 242.6617 1204.0482 1195.6877 781.1639 985.0465 501.8864 364.1412 801.1877
2095.2500 853.9239 609.0334 1438.3799 803.4680 851.0813 666.0267 1607.6522 664.0773 1332.5837 731.7949 1082.8861 1127.2438 1469.8375 2437.1379 1753.8586 808.7353 1288.7216 700.0056 655.5726 996.2595 725.3587 1419.5096 868.9887 939.1970 1429.1345 1504.9564 2544.5781 2565.7820 1361.3285 1936.5563 786.4313 887.7845 1450.1760 392.5812 984.5699 576.2792 698.2234 901.6598 652.3365 1246.3972 1855.0591 1908.4241 2418.1018 1998.4962 1130.0127 1031.6636 558.9821 926.1574 839.8397 673.9603 342.3950 1975.3285 1522.8068 967.5237 1686.7555 872.5938 628.1692 1127.6702
1465.5349 893.6837 656.5776 1052.5076 566.0587 757.6241 663.4919 1229.8302 701.2305 1191.6964 725.8525 848.0978 914.1533 1068.2584 1636.0873 1330.8219 766.0176 1096.1945 687.2084 667.5220 1115.7789 889.0181 1083.9147 701.1534 659.1575 1509.3077 1767.5901 2956.9600 1566.2357 1224.1094 1822.3729 857.2034 650.7039 1086.8181 384.6380 742.2639 599.8304 738.8287 902.6295 632.8921 1043.9635 1468.6703 1460.7410 1730.1866 1564.6968 1009.2869 902.3064 519.6912 1002.4825 681.8881 679.7147 344.5665 1753.1509 1539.9207 1037.6418 1827.4346 933.7520 625.7982 1220.2054
1437.1062 779.2477 627.1839 752.7161 384.1026 657.7330 487.0044 786.0803 571.2820 956.3820 723.3514 751.1917 646.5442 665.2947 1077.8265 949.9917 625.8022 754.6518 481.4144 573.4561 955.3071 713.1407 705.2635 462.2805 518.5030 1346.1958 912.1663 2306.7971 1293.8088 1047.9646 1595.8522 805.8749 511.2705 692.1481 366.9259 531.0818 462.7043 616.4632 791.4708 643.3851 847.2095 955.1215 1017.4673 1263.0339 1184.9991 701.5123 643.7828 503.0600 780.1372 463.9324 598.2773 294.3180 1052.4968 1003.1717 930.6876 1885.8673 852.1013 558.1953 1102.4568
1010.0892 569.7529 536.8681 501.3635 245.8212 493.3147 342.2729 448.6751 358.0412 735.9592 641.7628 525.3365 409.0769 459.9501 748.3670 695.6090 458.0700 520.2620 294.9064 439.9840 684.9324 487.3865 412.7909 321.8569 343.3507 1046.5325 586.2715 1651.3752 1011.4950 785.0116 1166.3265 638.4871 399.2978 370.9636 319.9893 381.9513 321.5533 430.6369 649.8535 556.1169 536.1113 618.5011 711.7240 900.6592 874.8333 470.3401 424.5714 431.3152 532.4384 289.3206 435.7199 196.2594 610.7063 718.4655 738.7429 1643.2076 693.5698 425.9559 861.9279
854.5107 444.5461 366.2459 320.9453 175.8597 381.1016 244.1670 292.1586 233.4270 533.4629 453.1546 336.1707 263.5825 317.0142 489.8544 470.7107 310.6818 360.9668 179.2887 324.8538 509.6939 322.4312 259.6828 225.7752 257.4702 693.5251 349.1326 992.8906 587.1156 529.9913 641.3626 486.2074 247.6372 280.7197 237.6377 276.2572 222.2852 312.1067 467.4519 387.3950 328.0088 403.1958 480.7528 619.0914 604.7374 319.5975 289.4185 308.5936 349.0039 181.0641 302.1572 145.8700 386.8024 448.2588 538.2933 986.0923 471.7426 307.7052 533.1481
732.9093 320.0097 236.8336 264.8084 131.8722 279.6448 190.2640 192.7089 160.6611 384.8291 300.2041 230.6993 183.3282 227.1844 341.9225 313.6816 193.3581 256.2922 123.0209 226.4209 390.3411 243.0472 188.0600 173.7012 193.9369 502.6363 331.9972 840.9707 505.0470 429.7427 460.5475 327.7202 190.5672 178.5560 172.6201 216.5754 160.5151 234.6179 331.7649 263.4915 216.0714 280.1160 337.8319 430.8830 398.0880 215.7621 183.8548 199.1389 236.5912 133.7990 221.1520 116.1450 317.5709 389.2530 387.6055 634.4351 320.0237 239.5047 344.7880
498.1577 268.1122 186.4534 214.3713 101.1921 224.2784 146.0787 145.9086 116.6878 265.3478 190.9845 147.6886 131.7495 164.9836 236.2674 216.4896 127.7136 189.8628 86.5828 158.4750 320.9304 170.7791 140.6106 125.7537 161.9937 371.1572 248.4529 516.0292 306.7465 281.2568 342.0547 267.3792 147.0580 148.8474 136.7999 164.0923 120.0256 162.2359 229.1624 163.4765 147.9333 200.0057 231.7229 302.2344 269.2812 158.7384 132.3509 125.2364 161.5326 99.0614 172.0045 88.8281 220.0097 298.7593 300.5891 431.4495 238.7161 192.9404 242.1538
356.3363 205.7290 143.8232 151.3449 78.1453 187.4742 110.6348 109.6161 85.0509 195.6514 131.4665 106.9207 104.2721 119.7713 169.4392 161.4864 99.4832 138.7607 67.8448 111.0071 253.5264 126.4150 105.8445 89.2467 133.7265 274.0666 146.8905 302.1366 255.9369 193.3604 246.6796 210.0084 113.3863 100.3305 115.3685 134.0192 91.5940 116.0901 163.1386 111.3789 113.8270 148.8259 174.2963 258.8609 210.3710 121.8507 104.4981 89.3836 117.2387 74.8687 129.5430 73.0883 143.1818 191.6890 231.4216 308.7419 165.0179 153.5374 168.3850
228.9381 167.8138 116.5267 114.1102 63.8997 157.8642 93.2849 85.1296 68.4883 148.7983 96.8790 83.3150 87.6130 102.3935 130.6180 121.3556 74.1964 113.9184 54.1444 91.8300 214.1970 106.6484 85.0797 70.9334 116.6329 208.6674 109.4441 206.2116 163.3343 127.8119 152.1960 170.4015 87.4505 83.3293 98.1971 107.3804 71.1490 93.2697 124.6535 83.6595 91.1986 119.9931 145.7847 223.3727 162.3011 99.8323 83.0205 65.2724 95.3181 60.8972 115.3192 63.3446 105.1392 143.1827 184.7582 246.2135 136.7668 128.2429 130.9170
