Fp1 Fz F3 F7 FC5 FC1 C3 T7 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 CP6 CP2 FCz C4 T8 FC6 FC2 F4 F8 Fp2 AF7 AF3 Fpz F1 F5 FT7 FC3 C1 C5 CP3 CPz P1 P5 PO7 PO3 POz PO4 PO8 P6 P2 CP4 C6 C2 FC4 FT8 F6 F2 AF4 AF8 Cz AFz
2.9966 1.9820 2.9243 5.1016 1.5447 1.1946 1.0679 3.6123 2.3158 9.2515 4.7448 4.9656 3.2202 0.7043 3.5205 1.8637 2.3593 1.7358 1.4240 1.0716 2.0867 1.2504 2.2337 0.6691 1.1914 1.7114 4.8028 3.1923 4.2048 2.7328 4.9343 1.6151 4.3781 1.1275 0.8831 1.8748 2.1417 1.8905 1.5442 6.6789 2.9406 1.8571 1.4316 52.0953 10.8244 1.4814 1.7302 14.1260 1.0011 1.2441 1.1645 0.6946 1.3266 4.1818 0.9049 4.1815 3.5241 1.6520 1.7758
50.4125 29.2341 39.5749 79.8429 24.8049 11.1578 18.0400 57.3056 33.5286 41.7590 26.3223 32.1526 65.9011 8.7878 21.3792 23.5938 26.2250 33.9727 28.9318 13.0273 22.1972 19.0815 51.0390 13.7870 15.2358 20.2931 49.5678 52.0125 70.4066 32.0271 87.7866 20.7016 74.2744 23.4532 12.5314 19.1138 27.6203 13.5024 13.5630 31.2206 66.5597 26.8529 15.7222 194.7159 46.8776 17.5214 23.8893 54.8517 10.9619 27.6262 13.5407 16.2908 23.9481 38.0871 9.8208 69.7874 42.4220 15.1822 23.5680
860.8252 659.3972 880.6238 1019.0025 401.6058 256.9559 341.9850 705.8976 499.6891 412.8447 398.9782 478.8617 966.3636 180.7835 269.7262 354.0498 495.6570 624.6238 462.7070 296.8557 598.5211 386.3030 699.4096 201.2142 346.0088 429.2109 720.2098 943.8723 961.6628 654.3986 1358.4154 449.7176 1404.3826 391.4469 197.4011 519.0255 428.4283 301.7649 366.9714 344.1390 930.2145 512.8542 293.1089 730.3630 575.3091 487.4381 595.3611 476.4819 213.9197 417.4220 364.2155 228.4040 415.4222 746.4954 270.6543 1083.8053 548.8381 456.2280 484.3953
1383.4041 1447.6553 1294.9475 1518.4912 707.9521 519.1243 634.4564 1564.2897 794.9891 842.9221 806.9443 964.7825 1274.3402 328.3586 431.2383 573.7610 1038.7928 1159.6232 664.5123 690.6243 1398.5197 803.6054 927.1866 348.8308 726.6709 931.0775 886.9401 1624.1127 1320.0483 1263.6451 2253.3833 1057.8770 1691.4406 578.7040 331.1203 1004.7005 944.3597 694.8597 905.1382 718.4003 1317.7025 939.1298 617.0320 863.4169 1117.3112 1131.9824 1294.6962 865.2974 557.2561 665.2526 881.7018 308.3551 698.8761 1485.7346 732.3722 1687.0432 994.9066 1124.6726 1202.0566
1637.6166 1859.2811 1471.2373 1026.1019 528.3183 588.3707 632.6649 1326.8301 776.8597 898.0175 745.0880 979.1757 1013.1092 340.4530 469.7328 519.6960 873.2767 820.2350 815.4202 775.8381 1689.3079 881.8943 898.6821 350.1169 821.2050 1144.1931 638.5075 1984.9109 1445.3348 1744.5208 2350.0879 1520.6674 1487.4143 465.8343 273.8697 1010.7939 878.3112 843.8995 933.1050 747.2781 1125.7227 992.2076 566.2499 611.4622 803.7169 891.3875 971.8770 778.0446 830.4281 683.0953 915.1154 297.1982 549.6815 1486.5045 1087.2056 2175.1614 1165.9866 1208.7590 1747.0024
1858.0172 1911.1429 1754.9319 820.7665 361.5432 604.5405 477.1904 1029.0093 676.6888 825.4103 603.0626 766.8089 813.5178 405.2075 433.3167 491.4337 640.9640 528.2793 887.3937 630.6336 1730.2712 635.3315 840.1969 220.0505 865.2264 1218.1656 476.1410 2123.9177 1605.9889 2394.4275 2293.2305 1791.3143 1279.3693 317.1422 251.9171 734.2808 705.8137 912.1807 729.8206 620.2374 764.3809 833.5858 477.6135 469.9255 626.2173 730.2630 642.3022 634.4068 838.2543 599.3766 718.3477 235.3251 341.8008 1224.4122 1339.0270 2651.5032 1195.1501 1002.7239 2344.2334
1015.3452 1419.4181 1126.1425 490.7484 208.4671 391.5672 268.2032 549.9945 372.2396 473.4871 338.8509 374.7958 460.9918 223.4597 212.6914 265.5650 341.1604 300.3506 442.6293 338.1252 1100.5215 347.6276 455.2194 120.1758 542.7176 709.1197 271.2934 1161.5798 931.6633 1451.7471 1206.6796 1300.6742 783.0758 179.4337 155.7910 449.7255 389.0857 488.9345 416.8938 335.2096 385.5570 443.2106 251.5276 255.9091 362.8515 398.5803 348.6359 345.7358 408.5092 306.6789 441.8643 142.6232 187.9032 688.2551 942.3818 1534.4314 683.3357 612.9991 1475.1858
416.6279 643.7764 471.5828 322.0573 153.9632 217.7088 159.2645 310.2959 204.3333 240.5185 192.9016 216.4478 225.1025 90.0800 131.7806 133.6426 198.0728 192.7240 174.7991 192.4192 589.5538 217.4725 199.3611 88.0445 290.2332 342.5541 174.1963 504.4218 384.9509 508.7752 562.2648 532.3511 427.7358 111.9627 94.5039 282.8552 225.0084 211.9895 255.0540 183.2075 229.7343 208.8630 136.3012 174.0332 210.3017 208.3099 214.2403 203.1496 174.7115 159.7879 262.8341 87.2580 122.5860 436.2817 390.1335 572.5703 322.6276 364.8872 485.4225
284.0809 448.7580 339.1061 225.3107 119.1946 157.5646 110.9672 215.9310 139.5918 153.5344 125.1066 154.4568 147.5060 53.5736 80.8788 83.4285 138.4347 134.9200 108.3169 116.1534 422.6124 151.6432 134.8636 61.7802 213.7506 240.5893 131.7628 345.4118 259.0062 334.4116 385.2560 373.2968 324.5349 86.8066 72.3535 203.3138 156.6809 135.2756 157.0971 120.7878 161.8036 142.9232 93.6802 123.6075 140.3001 138.1492 149.4026 139.8249 107.1204 103.7060 189.4938 62.4816 85.8707 328.1703 263.9792 379.6857 231.9307 260.7175 311.4496
202.2084 336.2825 254.3475 183.2097 93.0170 123.1051 83.2323 179.2130 105.9151 110.7420 98.5991 117.7938 107.3555 40.1041 60.7718 60.8079 102.3979 102.4364 79.7228 82.3536 336.7286 107.8796 101.3028 52.0007 170.3443 175.9474 106.1104 246.3293 206.2302 236.8042 263.8826 273.4947 252.8587 64.6609 56.2973 142.5895 129.1205 102.2713 110.6354 93.9753 122.4165 94.8496 70.6251 90.5296 103.5852 103.0684 111.3302 109.4411 74.9612 79.3022 133.1857 51.1348 66.3033 254.3294 193.2380 266.5729 185.4449 186.7946 211.3892
160.3886 260.8331 200.8022 141.6478 70.3272 109.3102 69.3366 137.8996 89.2424 80.0819 73.5623 95.5252 85.7093 30.2985 40.9581 43.8117 81.1729 80.0549 61.4452 61.0868 285.9323 81.9340 82.3653 38.7278 144.1764 146.3148 85.0521 202.7374 167.3173 185.3354 214.9466 213.7944 206.2346 51.7503 45.6050 119.0820 103.1924 81.1629 82.8615 70.3941 101.1923 78.4471 57.8572 70.9338 80.8816 80.4861 88.5490 83.8607 54.8858 60.9935 110.9942 39.3639 49.6797 208.4695 152.5282 218.9207 144.0262 159.8260 165.9276
116.3292 204.8865 162.8637 114.9520 57.1805 94.8628 55.9050 108.1173 68.3249 66.5603 57.8046 75.7569 71.6072 25.1290 39.0951 36.8982 61.8243 64.4733 53.5075 49.4763 246.2417 64.9828 65.5899 31.7693 124.4665 113.8535 69.7598 150.8978 133.3455 143.1870 158.6716 169.0619 169.3861 41.0977 37.7899 100.9341 78.1027 64.1222 66.4884 55.5456 80.6132 71.2175 48.2912 67.7668 61.7165 61.4205 68.7596 65.0316 46.3636 49.6006 93.7129 32.5633 39.8932 160.5250 122.3166 166.5592 115.3040 136.9611 127.6315
