Fp1 Fz F3 F7 FC5 FC1 C3 T7 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 CP6 CP2 FCz C4 T8 FC6 FC2 F4 F8 Fp2 AF7 AF3 Fpz F1 F5 FT7 FC3 C1 C5 CP3 CPz P1 P5 PO7 PO3 POz PO4 PO8 P6 P2 CP4 C6 C2 FC4 FT8 F6 F2 AF4 AF8 Cz AFz
10.6542 8.4590 44.8119 3.6814 2.6297 5.6308 6.4804 45.1781 3.4978 0.7596 1.4581 4.1153 8.6257 1.5975 2.9890 1.7062 3.3056 7.8410 19.3994 0.8831 15.1225 7.3956 13.0877 24.4744 13.1504 13.8183 69.0612 7.7054 9.8435 71.8004 9.0593 11.8274 14.5448 19.9690 1.6956 4.8276 3.7099 3.4625 2.1613 0.6753 11.3022 9.4583 3.3840 2.1303 3.4901 4.1244 7.3254 0.9088 6.2017 4.5852 2.2687 1.6210 82.8758 46.7036 9.2560 5.3535 15.1652 1.8298 10.6014
294.9451 203.1336 1248.3781 73.6003 64.0692 145.3243 171.0185 1274.2814 106.7013 12.7201 27.3152 111.3930 235.7312 27.9596 57.0541 38.7487 82.7019 191.1921 552.5472 16.1882 414.0363 198.7355 368.7140 726.7659 363.7981 357.8719 2066.0662 160.1989 226.5161 2109.9553 116.8439 314.7450 377.1826 547.3755 37.3122 133.8605 111.0407 95.0557 43.4030 9.6214 311.3261 242.8219 82.7532 34.9936 88.4075 108.6282 186.3867 14.9176 166.2125 117.1877 48.9365 46.4883 2493.8232 1285.5813 263.2301 119.8147 401.0026 38.4586 291.2134
4021.3770 3338.0078 17594.1289 1150.3240 832.5930 2233.2102 2634.4944 17319.6113 1249.4744 215.1048 565.1953 1452.8820 2851.7219 548.6520 987.5308 600.6135 1200.8024 2671.1584 7634.0845 332.3295 5881.1172 3116.7148 5614.1064 9852.5928 5287.2417 5245.5625 28467.7676 2141.4863 2801.8452 28533.9766 1481.9786 4212.5044 5663.3047 7812.5474 659.5380 1866.8521 1359.8375 1249.5952 765.6739 208.2219 3986.9966 3359.0010 1280.8610 764.0698 1259.6514 1476.2417 2617.9871 357.1975 2416.1804 1757.2793 1050.6051 619.7534 34324.3984 19053.7754 3725.6704 1837.7815 6097.1938 658.8479 3905.4016
3793.3411 2721.1772 9639.4873 1468.4973 884.1163 1738.4032 1660.2545 10046.3535 726.3422 382.8587 677.9532 1034.1309 1795.9006 908.5560 1293.5719 849.0110 1099.9579 1890.7313 4265.0649 354.5296 3878.6191 1791.7416 3590.6741 5729.7803 3282.2600 3320.3069 13837.7598 2017.2698 2539.0786 16708.3574 1751.2246 2783.9460 3527.2749 4859.2051 744.2420 1344.3514 1132.9824 739.4667 880.3685 411.4771 2373.9917 2513.8250 1329.2222 1344.9661 1318.1575 1332.4191 1944.9637 529.9698 1529.3767 1142.2694 648.0211 512.4680 17917.5742 10255.4766 2534.3650 1554.4995 3436.9946 771.7580 3047.4888
2633.6262 1558.8318 3754.9822 1010.0196 577.1551 996.4691 766.0899 4034.3008 424.4897 371.3039 617.7227 624.1327 994.2506 764.7088 964.2761 725.6004 803.2531 994.7129 1773.5175 316.6579 1892.4188 863.2452 1614.8674 2452.6941 1586.5868 1785.1780 5444.0015 1598.0619 2011.3420 6797.4834 1556.8744 1408.2563 1807.8185 2171.0220 506.8441 746.8472 625.9372 402.1538 689.7435 425.3095 1121.0286 1416.5825 1028.4667 1189.0959 1050.7770 886.8936 1084.7915 535.4036 808.7189 616.3376 448.8036 368.3044 6615.1167 4519.4585 1376.2391 1224.7943 1993.1228 614.3182 1648.3297
2427.0603 1012.6785 1597.1719 683.8682 380.6519 662.8937 384.6042 1476.8687 286.2602 271.1117 472.8913 438.9807 600.6617 618.7101 603.7279 513.5908 603.5264 593.5518 880.5392 314.2036 1006.7324 419.8362 816.6913 980.1472 810.3388 1064.4061 2092.9954 1612.3910 1956.2430 2941.3083 1538.4758 855.6868 1068.1423 1058.4694 397.2174 432.1540 320.3276 238.5892 456.0823 337.2411 654.8309 828.2593 1000.8295 1009.9847 850.2193 570.2286 756.4012 438.9695 460.3386 343.0526 313.6883 302.6896 2320.3018 2007.1106 882.4724 1171.3907 1614.2679 464.1242 1009.5269
2320.8337 659.6974 1053.4203 470.1988 249.5720 480.6122 194.9103 579.7194 209.0940 176.8241 301.5048 283.0870 354.7322 376.5011 373.6947 313.0803 454.5826 331.2686 484.0153 135.4382 623.1935 182.3461 410.6414 417.5463 436.1722 915.6699 949.2440 1499.2098 1839.5798 2073.8108 1357.4491 747.3466 743.7679 535.4781 346.6416 261.1310 192.9542 140.6087 292.9907 233.0813 383.7255 449.0582 576.3227 728.8198 618.6888 316.5323 508.8396 307.1609 238.2948 199.8038 184.8843 279.5287 713.0897 1194.8046 608.4819 1182.4330 1466.7123 336.8033 859.8333
1030.0198 381.5602 497.6532 303.3547 149.4628 289.3535 109.8503 253.7817 99.5213 106.6578 167.4115 136.2701 164.3948 231.8918 234.6349 203.7828 218.7592 162.5268 195.3278 78.2814 329.8693 91.6705 192.7874 204.2366 241.5503 486.4094 451.3226 710.7103 906.2964 913.1407 591.0262 423.0190 399.9889 265.7060 226.8478 156.3574 106.4212 74.6883 174.7975 121.9272 170.6970 231.0524 299.6075 395.6602 344.3516 194.3999 229.6961 162.6902 106.6838 113.7081 103.6462 178.3643 281.9199 559.8696 375.9774 585.6221 726.1313 200.9549 437.7865
507.3541 274.5473 255.4124 216.6641 95.1034 193.9543 69.6054 139.0597 60.3152 72.6771 103.0675 81.3494 101.6880 147.0383 147.1705 129.1839 119.3810 93.7081 99.6554 54.4005 215.8800 56.6956 102.8563 117.2325 157.5749 266.6809 229.4662 381.2834 529.8456 432.6991 287.7061 268.7528 251.8658 158.1354 145.7073 104.8902 64.6827 51.4772 117.2230 74.4084 99.6030 145.8898 170.3251 216.8757 191.2654 122.8667 121.1341 93.8375 63.9831 65.1384 64.8071 119.7120 143.0483 264.2932 266.6665 313.4857 366.2326 135.0255 262.6247
349.3813 204.5526 166.2353 161.2395 71.3379 143.2048 48.3585 92.4005 41.8309 51.8022 69.6896 53.2838 70.9616 105.9851 110.7887 97.4043 71.6100 63.2096 61.2603 40.3780 163.8616 38.7122 71.7834 84.7750 116.3183 169.1856 145.2312 251.6994 368.2391 272.3597 200.5093 194.3724 178.1475 109.5527 102.3654 80.3616 44.8027 36.0577 80.2143 48.9506 65.2138 100.0580 118.1175 149.5498 128.1713 88.7189 74.0473 60.8557 41.3244 48.4123 51.3853 82.4702 89.4775 166.6848 187.8888 196.5614 245.1439 105.0063 184.1558
252.5751 150.0636 125.3435 118.7087 57.3928 110.0111 38.4671 70.9893 33.6646 42.3000 55.6540 42.7966 55.5718 89.6122 84.2914 73.4803 56.1741 51.8573 46.2400 40.4959 122.0428 30.8509 55.9169 66.6437 87.7769 129.2561 105.5279 188.3663 271.0848 192.3410 143.1526 141.9840 133.3215 84.9800 82.0019 64.4587 36.4615 29.6192 64.3537 38.0500 51.7060 79.8340 112.5067 112.3442 95.8481 68.6050 58.6433 48.2209 32.9587 37.7326 42.3610 67.1332 64.7985 125.0287 139.3530 146.2187 182.9689 82.3540 129.6656
184.2231 121.8331 103.7350 97.8752 47.8288 94.7779 31.9066 57.7956 26.9763 35.1369 42.7325 32.4683 43.4275 70.8477 69.4991 62.5566 45.1888 40.9225 37.8187 36.5134 106.4458 25.5793 45.8989 56.8878 74.7372 106.0274 82.3691 141.3421 209.9067 144.8700 108.1149 120.8616 110.2397 66.7436 68.9334 56.7720 29.2294 23.9399 54.8836 29.5546 38.9718 62.7760 82.8068 92.1475 80.2831 56.3044 46.8879 38.0378 26.8877 31.4322 40.1208 56.6914 53.6874 100.9722 109.9652 112.6482 135.8936 74.3411 101.7470
135.8902 99.1118 83.8301 76.5716 39.0330 78.4428 25.7285 43.2443 20.9272 29.5493 34.4847 24.9890 34.1114 50.4010 53.6018 47.7676 36.9734 31.3132 28.9613 23.3950 85.2284 20.9640 35.5833 48.3984 60.4927 86.8609 63.2247 103.1620 156.2288 110.3992 75.2452 97.4651 85.6702 53.0458 58.5934 47.7314 23.1320 18.9345 46.5327 23.8535 30.1110 46.9493 53.6735 71.0726 61.3996 43.7692 36.4823 30.1255 21.6125 24.5849 30.0343 48.9550 41.2643 78.8842 92.7084 85.4183 103.1577 61.8825 80.3285
96.3338 81.5964 72.3340 61.9378 32.6050 71.1332 21.4902 37.2250 18.0859 24.0400 26.7748 21.3158 28.1111 43.7923 46.6153 42.3111 30.4942 26.4380 24.7434 17.7810 74.9663 16.7198 30.3325 42.3003 51.2722 73.8953 49.8569 77.0746 110.8011 87.5094 55.0755 84.9544 68.4935 45.6572 51.5131 42.7221 19.0894 15.9290 36.6208 19.2956 25.6777 39.4915 45.7408 60.2424 53.8193 39.0914 30.7688 23.8490 17.8123 21.3299 26.0898 40.6951 34.6279 64.6648 76.5057 68.5632 76.6133 53.9656 66.4807
73.4039 71.1947 54.7697 52.2394 26.8280 62.1304 20.0060 29.5174 16.9015 22.3415 23.2048 18.7748 25.7284 38.6122 38.8120 35.1019 27.5858 22.3641 20.0183 16.5861 66.7080 14.5771 24.7057 35.9115 45.8726 61.3932 41.1147 63.5183 88.9329 65.6778 43.5942 70.7801 54.5130 37.0482 42.2756 38.8135 16.6836 15.1662 33.0639 16.9422 22.9208 35.8200 40.4768 50.2661 45.2776 32.8945 27.1024 21.3060 15.6045 17.2559 23.5814 35.1188 30.2363 51.3130 66.9804 56.6204 62.6807 48.2957 54.6659
61.7881 59.5755 46.8457 44.9806 23.5896 52.1930 17.7563 25.0130 14.4392 19.8173 20.6165 16.1971 22.1806 34.7890 35.7316 31.7808 23.0547 20.7346 17.8690 15.0497 56.6439 13.2864 21.7517 30.4991 38.7215 47.5498 33.7070 52.2696 74.2779 55.2871 37.6385 60.5154 46.8957 30.8094 36.7863 34.0944 14.2927 13.4658 29.4610 14.5881 19.6860 30.7831 37.2900 44.9935 39.9430 29.7746 23.3474 18.4315 13.6249 15.2786 22.1957 28.4803 25.8557 40.7156 53.8550 44.6129 50.1165 43.5998 46.2850
52.6004 51.8514 39.0043 38.8682 21.5831 44.9366 15.3274 21.8504 12.5040 17.9096 19.1371 14.2238 19.6653 32.1595 32.2141 28.3352 19.7125 18.8532 15.6788 14.0190 50.2554 11.1514 18.3470 27.9456 35.2917 41.4736 29.2184 43.8462 63.7062 46.6899 32.1808 51.1445 39.8965 27.1485 31.3301 29.2092 12.5807 12.1232 26.4368 13.2825 17.2444 27.8937 35.3039 39.8331 34.6967 26.7084 19.9559 16.6421 11.8294 14.0549 20.2872 24.6665 22.2533 35.1167 48.9308 38.4693 42.2753 38.2454 40.4859
46.5613 46.7514 34.5539 33.6117 18.3167 40.7146 13.0828 18.6431 11.1984 16.1325 17.0142 12.2817 17.4294 29.0056 29.0691 25.2064 17.5049 17.7309 13.8429 12.5465 46.4355 10.1603 16.7662 23.6261 31.9456 35.9634 25.7056 39.8521 55.4199 41.5178 29.4515 46.2985 34.7901 23.4496 26.5611 26.4141 10.9076 10.5016 24.8440 11.6902 14.8741 25.2090 28.2263 35.5675 30.6238 25.0699 17.8157 15.0726 10.4234 12.4376 18.9148 21.1312 21.1571 30.0499 42.7305 34.1375 37.7169 35.6757 35.2934
40.2876 40.1862 29.3022 29.8648 17.2364 34.6243 11.6630 16.9559 10.5127 14.6802 14.6954 10.9520 15.4654 24.7007 26.1057 23.0836 14.8133 15.8101 12.5347 11.0216 39.5838 8.7326 14.8123 20.2642 26.6505 31.4815 22.8656 35.2133 46.7231 35.5657 25.4573 39.5184 30.7796 21.2302 23.3112 22.5865 10.5552 9.5316 23.0388 10.1847 13.2543 21.4758 23.3040 30.7945 26.6767 22.8024 15.2951 12.6783 9.4445 10.8330 15.6799 18.0035 17.8191 26.8435 36.9775 29.6859 33.3102 31.1598 30.3838
34.6569 35.9657 24.4857 26.5556 15.0627 30.6526 10.4945 15.2101 9.4033 14.2140 13.2497 9.7551 13.9893 22.4767 24.9513 21.9215 13.4668 14.2194 11.5026 10.3901 36.6636 7.8879 13.0155 18.5039 24.4448 29.0506 20.3271 30.5967 41.0901 30.2750 22.0999 34.1061 27.1468 18.8150 19.1466 20.8822 9.4063 8.8931 22.3656 9.3913 11.8087 19.3691 20.8500 27.9850 24.4165 21.0580 13.9621 11.3749 8.8213 10.1219 14.2804 16.6019 15.2043 24.6655 33.6269 26.6544 29.2239 29.3341 27.0389
31.8948 31.7758 21.8954 23.2172 13.3838 27.7420 9.5205 13.6873 8.6219 12.6206 12.6455 8.8051 13.1206 20.5653 22.7126 19.4750 12.1301 13.6392 10.6128 9.7476 33.4881 6.9270 12.4423 16.3586 21.7720 24.7333 18.7243 26.8576 36.6584 27.1204 19.3316 30.1416 23.7765 16.7696 17.7458 18.8205 8.5311 7.9578 20.3935 8.7028 10.7393 17.9104 18.9600 25.8366 21.7514 19.3794 12.5857 10.9286 8.0801 9.2334 12.8986 14.3002 13.9411 21.9169 29.2185 22.8610 26.2250 26.9641 23.2161
