Fp1 Fz F3 F7 FC5 FC1 C3 T7 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 CP6 CP2 FCz C4 T8 FC6 FC2 F4 F8 Fp2 AF7 AF3 Fpz F1 F5 FT7 FC3 C1 C5 CP3 CPz P1 P5 PO7 PO3 POz PO4 PO8 P6 P2 CP4 C6 C2 FC4 FT8 F6 F2 AF4 AF8 Cz AFz
2.0513 1.3335 1.3058 1.2625 0.8530 1.1455 0.4668 1.7667 1.1680 0.9892 2.7847 1.1451 2.3044 13.6511 17.7186 62.9565 1.9607 10.8643 2.3982 3.6559 2.1904 0.8403 3.6588 1.2087 0.8625 1.5506 3.8949 6.0575 1.9965 3.5689 1.3635 1.1536 1.2305 1.8656 0.8408 0.7137 0.9747 1.1375 1.4993 2.5126 1.0501 18.2438 19.8138 2.8227 7.2994 1.6710 9.3563 1.4997 0.7932 1.2240 1.4079 0.7833 2.5437 2.8845 0.9811 2.0389 2.2271 1.1767 1.7327
30.0388 16.2163 15.4192 17.3289 11.2087 14.2397 6.6460 15.3186 13.1690 11.2331 22.1844 8.6964 21.2554 95.2841 122.3759 481.4820 10.2752 99.4964 37.9837 45.0330 34.7384 12.5249 60.9615 18.0636 11.7690 19.9159 37.4813 35.1133 33.5266 71.8911 16.5318 10.7750 14.3035 14.0939 12.2148 7.8202 13.7474 11.1844 16.2866 18.3068 10.1087 124.9665 137.1302 25.1285 66.2871 20.1620 63.3644 12.4387 6.6477 17.0213 16.2009 10.5211 15.3072 31.7178 11.7108 26.7152 29.7051 14.6040 27.8053
518.2334 419.7734 377.1856 389.3220 242.2713 340.9297 157.4448 436.3738 293.5981 355.4847 415.8601 178.3451 305.5807 507.4869 894.1217 1835.2886 193.4057 670.0494 540.0978 1729.8335 705.4269 228.4919 762.8345 261.4511 330.4308 381.8534 458.7284 430.7144 620.2203 1029.5753 355.7917 310.2772 386.8901 429.1255 262.8961 252.3264 314.1752 219.1799 563.7648 334.2682 201.4897 666.6981 673.9039 501.8319 483.4208 401.2278 361.3007 275.3556 254.9206 439.1761 607.4730 235.4638 284.9187 495.2556 317.2227 514.1959 560.5367 405.4781 504.2563
956.7889 1069.0096 1011.0934 921.1796 559.6639 874.6165 386.5039 1229.9174 820.1715 848.9863 992.9973 497.2556 684.1962 749.3837 1444.2891 1524.7444 538.2838 1183.6907 869.7825 1263.9655 1539.3849 581.5202 1192.8513 515.6315 744.4323 917.7393 759.1944 1014.2369 1261.6420 1371.9169 856.7853 942.6252 1076.5383 1309.0825 636.7766 597.8584 751.6201 614.8199 1604.4552 710.9129 563.4475 1021.6320 850.6715 994.8387 626.5126 890.0457 818.6789 614.0413 667.3265 895.5193 707.4448 475.4107 729.0203 1017.3953 694.7902 1224.5842 1192.2516 1134.0594 1072.9030
766.1612 1208.9143 1225.0812 918.7699 525.0834 992.6559 321.5616 969.8301 811.2125 915.0134 1091.5419 517.4687 495.5288 644.3023 998.5608 939.8635 477.8885 837.8541 765.1766 1213.6624 1559.8341 580.1828 835.1733 432.2693 753.8165 992.4760 612.9271 991.0286 1187.3789 1203.7472 735.0404 1231.5363 1233.6068 898.5616 667.9285 548.7941 707.5439 597.2357 1809.3799 795.2649 490.6865 773.6648 727.1432 876.9236 505.0689 637.1414 680.3829 637.1374 718.9031 791.5117 612.9354 465.8069 517.1627 978.0589 815.9832 1308.0321 1209.2922 1105.1719 1120.1888
508.9995 929.6481 1092.4567 646.0691 338.1551 768.6495 186.2035 493.0251 439.8333 607.5699 723.9382 327.0560 279.4829 410.4263 572.7383 647.8308 263.4949 383.2207 440.9094 768.9069 1084.5134 351.8087 439.4426 298.4066 554.3577 825.3254 464.2739 702.8185 876.8752 903.1694 433.1436 1041.6608 990.3796 411.6743 524.6562 348.3073 387.3285 362.1962 1161.1136 524.0836 283.1608 432.6153 473.3267 607.1327 339.0021 349.6380 317.5256 413.4698 426.1468 491.9095 379.4898 324.5280 281.4233 795.3347 700.6869 1044.0553 930.0522 664.9420 783.2347
345.3232 628.0582 768.4355 456.3750 245.7744 526.3983 121.6290 293.7633 263.1104 358.2673 394.8978 183.1351 170.9571 237.4870 367.5133 331.4543 146.0508 191.9410 221.9971 398.8348 714.2338 203.6327 240.8723 183.5718 409.2908 620.5715 316.9054 467.2062 621.5481 593.9455 278.7380 708.8235 720.6664 235.7579 386.9275 214.8176 255.8463 214.9395 649.6205 281.3683 164.1342 240.3312 278.4617 387.7484 197.0942 197.8404 161.9534 228.9149 219.6106 278.5417 229.6501 228.8633 161.7753 580.8325 511.8088 724.6837 661.9440 394.7610 500.2421
203.2696 413.9272 477.2133 298.1927 161.1094 342.5986 89.2215 187.3272 148.9326 232.3503 230.0320 102.4235 122.0173 163.3359 225.7463 159.0621 95.0283 158.4757 146.7342 298.3605 469.0791 135.4439 164.5587 128.2964 296.7942 421.0099 210.1523 297.3080 378.7926 351.3094 179.6775 450.4385 452.0768 149.8758 269.5706 147.8076 153.0733 124.5071 422.8780 160.8797 105.6198 166.4046 189.3149 268.4332 129.0805 134.8500 138.5117 135.5170 144.4647 186.2994 169.3380 169.4975 111.3456 387.7430 353.0959 449.0600 419.2713 269.3955 319.4085
137.4552 280.8189 314.6911 213.1552 113.2079 247.1739 64.7611 126.7129 104.4646 157.5782 155.4008 73.0920 86.1905 129.3726 157.5531 118.5094 62.4144 96.4761 98.4176 227.2041 334.3674 91.3398 104.0349 89.3855 215.0173 278.3889 145.3492 183.2086 268.8589 228.1671 117.9728 310.6382 310.2640 98.2559 187.6303 108.3236 107.7601 86.9767 279.6055 110.7093 75.5385 115.8295 144.0345 202.9151 93.5852 96.8100 86.1359 89.6895 97.0810 119.3651 134.2534 123.4315 74.8837 259.0000 229.3170 266.1683 270.3013 194.1210 202.4648
100.8827 197.4235 218.6611 146.4513 82.3713 179.5802 53.4645 92.4613 74.3597 117.9514 108.6583 53.2802 63.6197 101.3027 120.5788 87.7342 44.8209 63.9437 65.5041 133.7054 243.1223 64.9017 77.9762 66.5704 160.0692 191.8934 106.1081 135.0255 188.4951 159.2194 87.5030 219.1176 214.6309 75.5419 133.6230 83.5992 79.3192 69.4935 206.3587 75.3497 55.8273 91.3047 109.6220 153.3547 71.8019 77.3642 53.1876 65.5337 66.5927 83.6857 91.2725 89.8996 57.8786 183.0879 156.9076 180.5718 193.5610 145.6049 140.7494
