Fp1 Fz F3 F7 FC5 FC1 C3 T7 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 CP6 CP2 FCz C4 T8 FC6 FC2 F4 F8 Fp2 AF7 AF3 Fpz F1 F5 FT7 FC3 C1 C5 CP3 CPz P1 P5 PO7 PO3 POz PO4 PO8 P6 P2 CP4 C6 C2 FC4 FT8 F6 F2 AF4 AF8 Cz AFz
1.9261 3.5072 2.2763 1.1070 0.9246 1.5337 1.1555 1.5738 0.9626 1.0054 1.2847 0.9795 1.3633 0.8858 0.7667 0.9577 1.2707 1.1623 1.1826 1.0808 2.5286 1.1916 1.2330 0.9428 1.1281 2.3347 1.2227 1.5166 1.6071 2.2501 2.7812 2.6249 1.8016 1.5481 1.2792 1.3041 0.9942 0.9685 1.4615 0.9043 1.2656 1.8243 1.2810 1.4646 1.5717 1.3977 1.2716 1.1078 1.3016 1.0708 1.1249 0.9443 1.8613 1.6897 2.7776 2.3468 2.7672 1.6727 3.1772
16.8038 30.7612 18.2914 11.2568 8.6581 16.0875 9.9573 14.2733 9.6138 8.5658 11.8806 8.8636 12.9322 8.8151 8.2945 10.6384 11.2453 12.0359 11.4051 8.8648 27.8116 10.1579 13.6868 9.0234 12.1098 19.7123 15.2216 16.7967 15.8982 17.1709 28.9896 21.9291 15.9654 13.7569 11.3616 12.1572 9.6417 8.7286 13.2025 8.2636 11.5271 16.8693 12.1104 14.1941 15.5128 13.3274 11.5080 9.6842 11.3571 11.0778 10.4716 8.6844 16.6988 15.4879 23.8184 20.8344 24.0160 17.2610 26.7328
548.3091 1025.9475 596.7056 376.8669 276.9057 468.7282 353.2656 529.8715 334.5366 320.7249 451.9751 336.3229 471.6171 314.9634 259.9650 299.9392 384.2029 358.4138 365.5442 328.5406 836.3800 377.6225 422.9501 258.3119 351.8279 690.3811 377.9494 536.4312 508.7065 527.1866 807.9598 660.8472 567.3624 493.7547 373.5392 413.3512 322.9417 318.8289 489.2833 320.8268 429.9522 640.5168 442.5659 493.0259 496.8338 441.1077 385.0360 359.1711 400.8307 371.1403 353.7150 302.3080 410.2876 523.6393 803.5308 715.2875 508.5595 551.7310 884.7988
1332.8215 2721.5593 1475.7124 785.2225 554.5635 1122.8102 984.2821 1150.3174 906.8575 908.7429 1108.5238 789.7896 969.8577 630.5226 483.9422 588.1541 940.0470 767.0422 1036.1542 940.2443 2015.1104 1077.0289 934.0663 587.6295 807.7277 1773.5778 854.2713 1424.5276 1157.2767 1457.6333 2019.0065 1826.5732 1273.4581 1037.7004 830.2739 1106.2620 741.3789 938.2598 1320.5123 817.2289 917.6857 1311.9546 897.9727 1008.6082 1034.0479 974.4744 896.9681 888.5558 1215.3871 955.1902 963.3428 718.3574 907.9649 1303.9060 2107.8091 2041.2902 1215.4641 1450.1675 2510.2114
1262.5784 3213.7661 1881.4429 708.0632 536.3636 1318.8137 865.2061 804.8978 865.5676 873.6727 891.3705 617.1335 571.4157 458.4846 344.1412 371.8726 762.4072 498.0849 891.5501 881.2443 2192.9175 920.1511 701.8494 478.5035 940.7213 2155.6150 791.7654 1478.1770 1039.5511 1699.8046 1865.0898 2490.5730 1330.5125 643.8002 855.1663 975.6355 676.8256 909.0411 1152.9705 660.1728 621.2788 775.9335 609.4124 710.5941 695.9275 590.5393 631.2536 777.2715 1029.7787 836.8013 904.0735 604.7730 551.8057 1358.5101 2789.1001 2466.8198 1189.9540 1262.4392 2812.9341
877.8434 2801.3630 1772.1138 534.5445 439.5130 1171.9313 547.5211 490.3213 552.2313 576.1176 557.1052 384.2364 334.2102 289.0769 221.4858 235.2132 454.2150 294.9313 603.5563 565.5330 1819.4601 599.3619 483.5302 355.6558 844.2125 2105.1016 606.8549 1083.7537 777.7435 1351.4121 1216.2314 2294.6526 1154.1442 366.9890 777.3047 677.4045 457.6573 551.1505 755.8844 432.8852 374.1670 451.3277 386.4192 446.8084 424.5465 360.7661 366.0009 470.0107 666.1105 603.3832 613.7991 483.0988 347.6595 1189.8524 2672.2358 2111.0701 967.4327 891.6301 2182.7297
569.4722 1990.4397 1326.3761 369.7238 295.5916 841.6377 337.9837 294.5129 292.8900 345.6077 326.1497 214.5415 190.8826 160.5682 128.1228 140.3744 243.5435 173.1482 323.6276 319.6341 1291.7482 347.5376 292.9903 239.7786 695.2549 1585.1301 424.4487 640.4900 549.9336 906.1435 738.2761 1648.6968 848.2385 227.3344 583.6938 460.3048 248.8459 307.9527 443.7281 250.3745 206.8743 251.7287 223.4589 269.7538 243.0179 196.6996 198.3787 268.3140 342.9160 353.8770 418.3684 363.7345 224.0198 840.7764 2027.6665 1385.0082 642.4949 600.2054 1414.1677
335.3408 1131.7411 801.2761 249.7408 206.0527 508.0182 225.7893 172.8138 159.8512 215.6048 207.8102 129.9310 122.6155 107.9614 86.0015 94.5709 152.9981 111.9670 178.8838 198.2749 751.6411 229.0591 171.9906 150.2086 432.1883 919.8279 264.4313 367.4293 345.0372 518.4199 447.1270 939.6654 545.5843 145.1517 382.1754 315.3125 149.9330 172.2421 282.4915 156.9378 128.1499 165.7648 155.2959 180.8741 164.2261 128.3262 127.6299 166.4136 199.4670 200.1758 287.0302 243.7679 136.7664 499.8983 1170.6196 765.1448 382.9153 391.2002 808.8452
237.1124 711.1172 564.3054 177.3008 145.9273 341.1546 157.3210 111.3821 103.8256 141.9349 132.4435 91.5294 87.8673 73.0408 61.8824 68.1544 101.7495 75.6800 113.7098 128.1471 488.0457 163.4306 117.9119 102.1336 286.4904 576.0346 173.8449 240.6064 249.3073 366.1368 291.8455 627.1749 381.9690 103.1292 269.9355 215.4443 98.1185 115.8222 178.4543 104.1027 92.7810 110.4840 104.5325 122.4884 114.0757 88.9641 88.2570 104.7386 130.3261 133.7149 204.7063 164.8583 98.1582 317.5309 724.1320 473.8276 247.9117 264.7564 511.7320
159.7610 479.9754 385.3129 127.5331 106.1512 233.0032 113.6556 83.8153 80.7746 99.9642 95.9432 69.7193 66.4326 55.3145 48.2366 53.3946 78.8075 56.8616 85.2222 88.4387 330.2568 115.3554 85.7968 73.7510 202.2516 407.7068 123.5074 162.4514 175.4538 241.5251 190.6197 422.5831 265.0988 76.1738 190.2689 156.4386 78.3249 84.3482 124.7402 77.1986 70.7793 84.6042 80.6616 94.8153 88.8268 68.8859 67.7963 76.9419 95.8715 95.1212 146.0817 123.0769 68.0385 227.8851 498.6006 325.2974 179.8735 188.7489 336.6282
