Fp1 Fz F3 F7 FC5 FC1 C3 T7 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 CP6 CP2 FCz C4 T8 FC6 FC2 F4 F8 Fp2 AF7 AF3 Fpz F1 F5 FT7 FC3 C1 C5 CP3 CPz P1 P5 PO7 PO3 POz PO4 PO8 P6 P2 CP4 C6 C2 FC4 FT8 F6 F2 AF4 AF8 Cz AFz
1.4778 1.6482 1.1998 1.3284 1.8047 1.0485 0.7434 8.5962 0.5947 1.2047 0.5706 2.2958 35.8334 15.7481 5.0243 1.3086 0.6466 0.7899 1.0211 7.3555 2.0108 0.3736 0.7351 0.4378 1.6931 1.1070 0.5072 1.2138 1.4121 1.5785 1.1296 1.1072 1.0140 9.6937 0.7191 0.5912 7.0021 2.1104 0.8254 1.3890 2.4335 0.7201 10.5765 3.1086 1.0948 1.0574 1.2139 0.8602 0.7313 0.5844 1.5084 0.6808 0.7712 0.6679 1.4043 1.2923 1.2684 0.7755 0.9114
17.2895 14.7587 11.9834 17.1476 18.3711 10.1133 7.2339 88.3101 7.5981 11.3740 6.7035 27.4460 384.6808 171.1893 54.7211 15.5561 6.9305 8.4669 11.2989 67.8435 17.2140 3.8574 7.6742 4.1134 12.5146 9.2948 5.6152 12.1352 15.6044 20.5996 11.1212 9.9911 10.1367 113.9701 7.6700 6.4597 76.0400 24.0630 11.7055 15.0266 23.3000 7.5001 114.1086 31.6914 12.5640 11.2811 11.4534 10.0311 6.9753 6.3644 17.4271 5.6957 7.2735 6.5970 11.5489 11.1910 11.7078 9.0750 9.3976
492.5895 466.4051 292.0964 212.9909 191.7984 275.6627 102.8488 502.0591 191.4571 168.6179 204.1245 233.0976 1059.0690 616.6212 494.5789 460.8730 168.0348 193.7781 201.3219 372.9761 473.7631 94.6129 261.3482 112.7234 272.5358 302.2723 146.3019 364.2912 452.1160 490.3737 368.1137 298.7706 319.7605 589.3766 166.3382 162.3773 334.4302 186.1152 242.5640 183.1440 192.3001 179.7935 509.1498 601.6880 357.0658 322.2162 179.1127 185.1438 154.4032 143.1765 329.7828 157.4209 252.7453 210.3589 353.5780 353.2672 349.4599 242.8920 271.3719
1216.6544 1313.8096 835.6080 451.8320 394.8929 687.7125 246.7820 902.5983 392.5842 335.9087 405.2766 418.4965 782.6439 626.5604 793.7000 952.1238 396.5723 451.6659 425.2506 479.2374 1256.1040 230.2513 608.8846 275.4469 706.8295 889.1809 369.9279 921.2137 1170.3048 1219.6316 913.9547 831.0172 856.6163 896.8367 433.0396 369.9133 460.5045 344.4571 484.6094 348.7384 357.8022 429.8496 635.0903 1016.9668 723.0401 713.0939 412.5888 377.7884 339.0827 325.1953 571.0737 381.3704 686.2795 565.6659 1052.5880 1004.3220 953.5176 537.2043 737.8900
1259.6448 1421.4581 1008.4019 465.7338 401.8785 794.9022 251.4853 759.3621 350.2404 314.4829 375.5274 384.0770 472.0557 478.0456 646.4063 792.4683 406.5383 389.7347 424.0261 408.5513 1421.4659 235.5599 598.7008 275.7890 787.2071 1057.0455 357.0716 1033.4036 1269.6869 1330.9867 932.6884 942.8624 962.0180 732.1306 502.6410 348.7307 390.3597 320.7727 470.8069 338.6677 303.0817 372.6193 546.4595 848.0665 618.9028 649.2026 410.1801 348.0785 339.5861 328.9258 409.5292 411.2766 617.7817 633.5441 1226.1185 1200.9567 1028.7106 502.2417 763.4572
925.4537 1250.2749 935.8742 380.2617 320.8796 806.3859 211.0305 541.9852 281.7406 272.5871 344.7816 329.4551 294.9969 430.6855 526.1856 600.7314 393.3744 278.8231 340.4576 333.3365 1276.3167 211.8148 496.4270 222.1966 707.8989 1108.7899 299.0789 967.9241 1060.2059 1034.2904 705.7397 897.0643 842.3762 470.1042 518.6950 295.4881 287.4487 253.9245 422.4990 313.0963 259.7782 310.2142 505.2097 690.1208 552.5782 503.3378 370.9310 311.9515 289.1303 280.0694 307.7041 401.8414 476.0086 643.1714 1160.0740 1224.8936 1028.5435 427.1034 623.7568
659.1164 791.7720 690.5733 271.0246 243.8594 591.8654 160.3606 325.0221 201.7505 207.5702 264.4831 230.0534 181.7265 253.4261 379.7896 428.6841 264.5628 198.4223 212.1431 248.4444 847.0244 160.4650 308.5954 166.0340 498.7693 832.5846 222.7130 685.6650 718.3349 755.8223 492.4876 618.7263 598.4719 289.8408 408.7282 217.1316 209.0839 189.2238 316.7802 242.1925 171.2887 218.6339 358.1983 539.6506 416.1532 343.8530 238.9604 242.5241 204.8453 190.3058 220.3660 333.4630 307.1311 511.0361 767.6752 894.8472 749.8857 300.8289 430.0909
436.8725 495.1749 424.4452 187.1801 175.7657 365.0923 115.1911 191.7465 132.0063 146.7231 172.0612 170.5226 119.7488 165.1712 221.9066 278.2168 167.5307 122.2243 137.5427 168.4154 516.5250 108.4791 184.6843 113.9368 302.5477 468.7228 143.3233 410.4719 455.0090 490.5341 328.1502 387.4831 387.5039 196.9102 250.6923 155.9243 135.2469 141.2430 225.1325 167.7395 120.2043 138.2867 231.2361 351.0586 269.0404 226.1684 151.2141 155.5175 143.8181 115.0894 146.9260 211.6703 190.3541 298.2535 453.5616 501.6263 406.4581 207.9790 275.6787
303.8344 338.5089 294.0434 134.1463 125.2684 251.4128 80.3033 150.9121 97.4168 111.3702 122.2096 117.3834 82.2309 120.9808 151.9754 189.3244 112.6604 84.2979 95.6514 118.5823 357.0250 75.8550 127.8624 88.6773 203.4758 317.7540 102.6552 300.9817 320.7450 338.6566 224.8859 262.9456 275.4464 145.6869 177.1996 119.5552 102.2803 98.8112 174.4160 115.7919 83.2890 99.1797 160.4905 240.6867 176.2663 157.2962 103.5240 105.6758 98.5085 83.5654 104.2239 145.3738 134.7083 211.6497 304.3501 358.9539 287.5075 157.5277 188.3581
237.0495 265.6483 220.4603 103.1700 95.5170 187.8400 62.7146 117.2829 74.6711 81.4367 91.2738 84.2120 65.5337 93.4264 113.3935 139.4786 91.9470 67.4408 77.8183 88.9528 270.5733 60.3786 93.6565 63.1143 158.7566 234.2195 74.1413 211.7276 249.8104 260.4967 164.8871 203.8054 208.2784 116.8648 130.7428 89.7168 81.3889 73.5871 129.7112 81.5751 64.4726 79.0617 121.6582 184.1173 138.0575 121.6874 85.2773 83.0499 80.3723 62.7890 80.9381 112.5400 97.8254 152.4483 231.6265 255.3902 205.2908 116.5126 139.5425
